lat,lon
-28.732983,104.401176
-26.924235,103.326831
-29.197526,96.187564
-30.756671,94.131016
-30.314453,94.094621
-29.494909,93.705192
-28.628270,95.334302
-28.400533,95.435154
-28.134969,95.541572
-27.931246,95.677693
-27.545427,95.786795
-27.405984,95.839143
-27.514073,96.040668
-26.864994,96.132291
-26.668729,96.189103
-27.738886,93.875396
-28.156590,93.245233
-26.141560,94.595000
-24.201167,92.975711
-23.456248,92.888215
-23.319389,95.404348
-25.078825,96.166366
-23.981942,96.607955
-28.061764,93.755912
-28.442562,92.596186
-27.608296,93.236057
-27.315390,89.856693
-27.609697,93.225408
-28.216297,97.061277
-27.632311,97.480578
-27.349805,97.413490
-27.052918,98.166176
-27.069786,94.385818
-26.754168,94.807635
-27.618960,93.223484
-27.076587,94.385230
-28.221819,97.054092
-26.143359,94.155100
-27.201588,97.640784
-27.106449,97.404132
-25.648279,97.620362
-26.071991,94.862117
-26.143704,94.168114
-23.444041,96.660863
-23.348957,96.524763
-23.241667,97.347708
-23.556192,97.490703
-23.165556,94.323326
-24.441632,92.172753
-23.540494,92.285236
-21.751135,95.870980
-21.336012,94.332804
-20.820451,94.338811
-21.219094,93.988081
-20.688652,95.526472
-22.510420,98.060984
-24.797776,97.998720
-25.025659,99.387928
-23.041770,98.786732
-23.207053,99.546083
-22.408710,99.650516
-22.567958,99.741143
-19.143794,97.876169
-19.672360,94.679387
-18.636710,94.098025
-19.059900,94.355657
-18.650225,94.105531
-17.797868,95.792398
-16.558522,95.249307
-16.528224,95.063446
-18.061365,94.142700
-16.712848,93.008098
-15.467520,96.766608
-14.650490,96.533720
-14.707286,95.129430
-13.740061,93.315982
-11.713023,97.210009
-11.931792,97.536670
-16.934497,103.222550
-16.428935,103.630818
-16.630835,104.881686
-15.993206,105.953937
-15.644490,106.006877
-15.681101,105.638168
-15.898002,106.475522
-16.993225,107.622602
-16.425656,107.609859
-18.093228,109.053299
-18.288699,108.977798
-15.679779,109.606877
-15.372935,109.226678
-15.078332,108.440692
-15.168105,108.162021
-14.886928,108.054777
-14.562694,108.497734
-14.049903,108.442029
-14.237412,108.300090
-14.304091,108.992095
-14.112286,109.025741
-14.398449,109.159045
-14.236415,109.314100
-13.170760,107.715963
-13.058047,107.743764
-12.956548,108.921719
-12.701356,109.875641
-15.113996,101.607135
-14.272839,101.267693
-13.200621,102.410415
-13.210703,101.923865
-13.298835,103.087909
-12.417823,104.068654
-12.988221,101.341619
-13.130153,101.250403
-12.326369,102.457885
-11.379455,102.887750
-11.470479,103.158808
-10.883903,104.193167
-11.390068,105.379066
-11.240414,105.621049
-12.671969,103.474995
-12.306183,102.946475
-11.527577,101.367872
-11.235804,101.324570
-10.411832,102.697865
-9.979656,101.980723
-9.647834,99.941161
-10.543064,100.087812
-10.550669,99.282578
-10.275085,98.264777
-14.803090,110.441681
-13.508066,113.546893
-12.696487,113.372603
-12.809419,112.195603
-11.931518,112.393738
-12.482001,111.480863
-12.504730,111.278081
-12.740467,110.536267
-11.706048,112.652283
-11.710274,113.203325
-11.509460,112.925217
-11.049794,112.474487
-10.880535,112.339474
-10.936014,112.587313
-12.423857,109.228911
-11.303794,108.184015
-10.833147,108.175022
-10.759562,106.112348
-7.026137,100.226148
-6.791720,100.609338
-8.122328,100.479735
-9.908160,99.950238
-9.869172,99.694310
-14.773820,111.546410
-15.036592,112.141099
-15.430269,111.565952
-15.639846,111.610761
-15.787603,111.660449
-16.326240,111.545892
-16.597881,112.094694
-16.896708,111.721934
-17.563236,112.019229
-17.841206,111.991916
-18.177904,111.340539
-18.285531,111.237057
-18.265707,111.135652
-18.352819,111.775046
-18.378311,110.898594
-19.696075,108.881175
-19.571344,108.089917
-15.481279,107.819578
-15.456589,108.269298
-16.903802,107.003076
-21.368160,102.626034
-21.409372,103.114318
-21.211138,103.366052
-21.254897,103.491044
-21.535565,103.729964
-21.430420,103.410930
-21.205437,104.111909
-21.146979,104.318509
-21.017102,104.550212
-21.868272,106.674178
-23.116096,105.447751
-23.309703,106.091116
-20.293943,111.195636
-20.522605,111.426708
-12.431205,119.438383
-12.575449,119.466478
-12.865546,119.392915
-12.921401,119.534013
-14.036299,119.014499
-0.967819,88.296697
-0.963264,88.170423
-0.916130,89.664587
-1.206431,89.680164
-1.114100,89.171473
-1.729339,88.964457
-1.836426,88.963586
-2.913254,89.435770
-3.042540,89.291320
-3.073812,88.767394
-3.694008,89.771404
-4.210552,88.575170
-4.141127,88.886565
-4.272287,89.171112
-4.742659,89.779267
-4.742659,89.779267
-5.779603,89.031651
-5.920447,89.584323
-6.056718,89.292677
-6.884573,88.806974
-6.981491,89.231855
-8.243379,89.406728
-8.346353,89.299675
-8.552055,89.017149
-8.772556,88.818451
-9.737293,88.657304
-10.498569,89.195027
-10.650224,89.119445
-12.227855,86.380285
-25.534760,102.656097
-26.926457,105.379723
-26.897472,105.150917
-26.897472,105.150917
-32.404216,107.781934
-27.262556,109.920504
-27.153471,113.399038
-22.887377,108.303143
-35.798861,92.429821
-36.292011,93.351409
-36.385254,90.236450
-32.220468,88.267024
-32.365210,88.220267
-32.194682,88.429921
-32.175044,88.636638
-31.806839,89.157848
-33.417698,87.357227
-33.601369,87.162446
-33.659853,86.896920
-33.975459,86.882076
-34.153458,86.838877
-31.531331,85.541462
-31.531331,85.541462
-39.236062,88.481357
-39.603604,88.317636
-39.676428,88.495532
-40.133761,88.411809
-40.554261,87.710161
-40.788957,86.941124
-41.355709,88.881433
-40.957527,89.871492
-40.829710,89.906800
-40.829710,89.906800
-36.386761,90.228544
-37.294065,76.910751
-37.731069,76.393363
-36.606787,73.465262
-43.108789,70.404965
-43.265028,69.752936
-43.426635,70.180335
-43.992936,70.086535
-44.392737,70.456700
-43.054029,67.927511
-43.301120,67.810585
-43.272195,67.519441
-44.571195,64.921873
-43.717344,64.616243
-43.648273,64.800200
-49.160778,61.061097
-49.244134,60.791275
-49.379888,60.682550
-49.231709,60.474487
-49.858309,61.277967
-50.375200,61.776202
-50.116764,60.910520
-50.161309,60.549850
-51.135648,62.836881
-51.819084,62.174599
-51.917161,63.009296
-52.050164,62.944188
-52.387485,61.505687
-52.855563,61.998833
-52.699391,62.582067
-52.737526,63.672848
-53.046647,63.272556
-53.538428,64.431119
-53.736602,63.872862
-54.023742,60.920385
-53.098915,61.398228
-55.395164,65.260995
-55.212601,63.555249
-54.936251,64.346817
-56.987490,63.526000
-57.891535,63.170619
-57.658139,63.503277
-58.597141,62.840556
-58.281472,63.315320
-58.208968,63.585804
-55.234624,71.154412
-56.142714,71.318109
-52.765915,72.766399
-52.770278,73.001178
-51.019782,66.417717
-52.686324,68.509075
-51.464183,88.597879
-51.504840,89.058693
-51.123846,88.129987
-51.361500,85.164461
-50.318704,84.608881
-49.672678,87.279618
-49.946643,87.544133
-49.709093,75.772349
-49.830336,75.342330
-49.811010,75.115664
-51.027301,76.710413
-46.188279,82.016284
-46.016038,81.683518
-46.655880,80.895117
-46.861219,80.625566
-46.767902,79.703325
-53.493008,85.053967
-52.591136,94.600052
-52.615500,93.392560
-44.576190,93.211487
-43.868295,92.681624
-41.809056,120.604261
-41.448874,121.682911
-42.324897,121.390741
-37.565424,121.371329
-37.747611,121.662539
-36.068609,122.845947
-36.622663,122.621788
-36.851142,122.598201
-36.997006,122.553577
-36.826415,123.265259
-37.002982,122.974025
-38.340221,123.032836
-41.142540,121.633439
-41.438960,121.676182
-41.793015,120.602003
-42.328285,121.428765
-43.317146,121.072115
-41.594240,123.412710
-42.206785,124.266032
-51.381471,129.196662
-51.346306,129.613157
-51.199637,129.283168
-51.669710,129.899455
-51.498092,129.930216
-51.829807,129.756179
-51.988073,129.650836
-52.065864,129.749122
-52.190765,129.800958
-52.475773,129.947418
-52.929553,129.956394
-53.250084,129.233413
-53.456188,129.041714
-50.592750,130.329198
-51.913524,130.037349
-52.632474,130.318401
-52.783253,130.937176
-52.653314,131.265267
-52.275912,131.267766
-51.612932,131.470422
-51.808996,131.804167
-51.923163,131.899393
-53.840363,130.890560
-54.417357,130.931659
-53.950169,132.027017
-52.781695,132.010663
-52.539488,132.038801
-52.160609,132.108337
-52.019183,132.133144
-52.440120,131.729136
-52.249788,132.706481
-52.545746,133.746049
-52.755888,133.661461
-52.853057,133.793876
-52.555214,133.764251
-52.849100,133.767651
-51.578600,133.013002
-51.608675,133.273272
-51.041542,135.089871
-50.903743,134.533180
-52.275682,134.981078
-53.530988,134.720142
-54.215951,132.938508
-53.842977,132.985144
-54.472369,133.259331
-54.480468,133.908818
-54.216986,134.438162
-54.348135,134.715388
-55.256845,132.355322
-55.341983,132.173314
-55.549402,132.917558
-54.990108,133.093996
-55.979356,133.828419
-55.843825,133.352383
-55.978851,132.950442
-56.179541,131.397743
-55.643661,130.807563
-56.919105,134.086232
-56.996048,134.178703
-55.963976,135.985830
-56.068598,136.093238
-56.007966,136.320240
-54.797831,136.086823
-54.841900,136.359221
-55.775448,137.954491
-56.907863,137.114693
-57.027782,137.271069
-57.143734,137.026458
-56.240029,135.970855
-56.601143,139.549719
-57.582037,137.880667
-57.460646,135.689443
-57.351262,135.890756
-57.764786,135.736240
-56.513947,133.515341
-56.591040,134.020317
-56.969839,132.273003
-56.883449,131.185495
-56.405657,130.690463
-58.458823,134.123963
-57.922344,139.367920
-57.657734,139.576231
-57.571226,139.754494
-54.326062,137.052646
-53.421212,137.131802
-53.435335,138.160651
-53.426221,138.859597
-53.552067,138.825605
-52.909821,138.454510
-52.748144,135.780966
-52.098810,138.122053
-51.358511,136.256096
-52.653780,134.619427
-56.910909,139.207349
-57.022477,139.460318
-57.002749,144.331597
-57.158467,144.425915
-55.444566,145.515740
-55.327253,145.531362
-55.181711,145.392621
-54.481708,144.961828
-53.967484,144.530829
-53.968737,142.348924
-52.944739,142.293247
-52.804343,143.034725
-52.486393,142.314755
-51.776710,142.982579
-51.731750,143.917561
-51.829271,144.224419
-51.586067,143.386961
-51.047870,142.046303
-50.928700,141.171551
-50.928279,141.398148
-51.062398,141.152470
-50.601623,144.149972
-50.681242,144.306000
-51.004697,144.712724
-49.416285,142.783520
-49.624140,141.576827
-49.529789,141.401132
-48.766227,143.998656
-48.670160,142.428224
-48.743191,141.106506
-48.619392,140.653860
-48.069058,141.323114
-47.827784,141.777299
-46.892302,140.496497
-46.469356,141.568411
-46.099390,142.574280
-45.775790,142.750319
-44.461623,141.324485
-44.316825,141.307279
-44.410646,140.861614
-44.255866,140.576883
-49.313301,136.957323
-49.382677,138.122831
-47.998647,138.435130
-48.054565,138.663221
-48.286200,134.533548
-46.273487,136.905159
-46.324604,137.458346
-46.626461,137.801786
-45.693015,137.815314
-45.450142,138.042390
-45.322497,138.229042
-44.955040,132.941549
-44.430210,134.871977
-44.764962,136.743703
-44.782041,137.453079
-45.081549,136.710562
-44.739485,135.559051
-43.672714,134.708048
-43.927114,136.278928
-43.711996,136.075077
-43.064163,136.598706
-42.950629,137.751274
-42.839860,137.565997
-42.620044,137.845019
-42.630615,137.514867
-42.199066,138.186102
-42.245632,138.455798
-42.038745,137.704382
-41.857126,137.435576
-41.731246,137.606595
-41.910298,137.008541
-42.442185,134.422787
-41.140781,136.481207
-41.057573,136.236485
-40.874665,136.388654
-40.869792,136.577400
-41.362844,138.436120
-40.667362,138.222038
-42.684716,136.071355
-55.499928,135.271713
-54.328680,134.996419
-52.196565,136.735962
-52.078071,135.979351
-51.581405,135.162883
-50.367204,135.932333
-49.966809,136.335864
-49.883973,136.433768
-49.829542,137.018513
-48.674054,136.332306
-44.080028,138.548523
-47.611807,143.973478
-47.693176,144.195209
-46.195037,141.694894
-46.061076,141.637375
-44.055056,141.707950
-42.393707,142.729790
-40.790083,140.267424
-41.053865,140.622313
-59.294008,133.116262
-59.792725,132.168843
-57.322886,141.623106
-56.834503,142.288308
-55.036602,140.075901
-53.740966,141.774029
-53.644193,141.799329
-53.513562,139.875336
-53.352678,139.888422
-53.755014,139.879416
-54.828126,140.012182
-55.454711,140.840617
-54.856205,142.757676
-58.067813,146.558015
-60.804365,145.175938
-60.984585,145.759640
-59.894786,147.420152
0.637329,141.007482
0.623983,141.002130
0.601696,140.810277
1.369921,140.487499
0.311162,139.490138
0.365715,139.289042
0.524115,139.321868
0.527864,139.209929
0.520330,139.118467
1.644874,141.473160
2.124294,141.537598
2.614915,141.231741
2.418873,141.157090
2.582805,140.675910
2.334862,140.190025
2.263329,140.026901
0.483112,143.048136
0.655654,143.183010
0.478497,143.230126
1.202966,143.776720
1.125048,143.619648
2.843277,142.044861
2.974289,141.833698
3.207631,141.529912
3.391012,140.925286
0.842103,141.285000
5.671193,142.840662
5.685528,142.526530
5.855448,142.022487
6.002304,142.247030
6.293867,142.614842
6.436025,142.684972
7.243628,141.631672
7.813185,142.149670
7.696701,142.260910
8.252906,142.712668
7.919839,142.914497
7.890829,142.765503
6.909651,135.858785
8.315146,136.454209
8.933255,137.329724
9.163109,137.298365
9.074203,137.439274
9.437957,137.333679
9.607399,137.551797
9.568898,137.639525
10.505880,137.952819
10.814840,137.620242
10.733384,137.515772
11.347738,137.805027
12.632027,140.852798
12.668891,139.718208
12.781002,141.647540
13.224059,141.530639
12.848688,142.981979
13.588729,143.193517
13.891306,143.511861
13.631209,144.163335
13.692915,144.558602
16.227251,144.095445
17.522143,143.993221
17.595997,144.232218
17.710766,144.325711
19.302264,143.878757
19.049413,142.663679
18.761615,142.804903
6.650583,132.295899
12.220891,137.983203
12.608953,136.233782
11.497155,136.595499
11.648350,136.007029
15.109192,142.952168
15.077290,143.257701
13.335301,142.080971
16.380723,143.775271
16.641064,143.804559
16.910335,143.752966
17.164553,144.233550
17.140854,144.445592
17.370222,144.498527
19.954073,142.192682
21.428767,142.010531
21.203470,144.385084
21.413746,146.308700
21.227134,146.423502
21.169693,146.264687
21.080745,146.116732
19.539968,146.649081
16.585634,145.761776
16.232351,147.874396
16.078056,148.003897
16.074586,147.850579
15.599571,125.025242
20.644862,123.954912
19.303578,123.013384
26.101823,129.943822
26.458966,129.963734
26.424489,132.425117
31.283309,138.010695
31.468162,137.292621
22.543070,139.842306
22.571748,141.512934
22.986925,142.037446
23.253360,141.788679
23.349307,141.253305
22.568393,141.516975
22.568393,141.516975
23.096983,141.826849
23.004271,142.184455
11.550829,138.164363
11.709917,138.225256
11.848987,138.340443
11.987672,138.448208
12.039065,138.263071
11.986216,137.915574
13.724747,137.019353
14.100689,137.560482
34.828908,146.992799
30.635824,140.812050
31.030746,126.067671
31.029007,126.861129
31.854722,127.631173
33.108172,128.258110
35.709966,124.432182
35.610491,123.877945
39.951946,131.432068
40.217545,132.284288
37.859054,132.883116
43.191143,137.970033
43.323425,138.201712
43.799460,137.636027
44.071700,137.726535
46.211916,139.930210
45.954755,140.119499
45.929148,140.250112
45.471288,139.704242
45.384175,139.714764
45.263196,139.841089
45.041622,139.704693
44.129447,139.858937
44.998666,146.109519
44.805457,146.018648
45.021594,147.215329
44.968966,147.332037
44.916277,147.193417
45.762696,147.925277
45.613335,147.897840
45.719517,148.847919
48.310476,147.071868
48.594789,145.929371
49.106029,152.260845
48.798780,152.937420
48.305118,151.827270
47.986485,152.628161
50.342271,154.206421
49.941303,154.141952
49.923581,154.371204
48.624124,153.557393
42.973095,150.560278
49.835952,157.379388
48.442825,158.190796
48.143911,160.907036
44.934780,157.074407
44.830126,157.417772
42.982457,150.580541
43.514155,150.616250
31.168162,152.254655
31.368514,156.090704
31.647310,157.065841
31.426712,158.237101
31.162377,158.400407
32.689700,154.481572
31.966253,156.890213
35.289863,157.048162
33.253758,158.729194
33.955524,160.770062
36.673254,160.974929
37.944126,161.708779
37.608510,162.484640
37.921577,164.116155
36.539859,162.531984
37.885829,163.043191
36.868498,159.861163
37.324074,158.893575
38.840327,163.506194
39.945179,163.479076
38.181186,166.792270
38.181186,166.792270
36.515002,169.130103
36.531626,162.520709
35.924639,161.345624
35.967289,161.131375
35.400166,160.973679
35.195731,161.471230
35.576689,162.282433
36.379720,163.641470
36.256758,158.979524
34.464692,160.428704
32.824331,162.935160
36.781177,167.605881
38.020013,168.428935
37.697709,151.845233
37.794065,152.127879
37.701378,153.996794
37.671515,151.848170
37.822916,152.169809
38.890945,150.820285
38.255009,161.151510
38.416211,161.445106
38.139866,160.380677
40.460452,160.951542
40.410943,161.306377
37.988899,154.837545
38.007939,155.114293
37.806389,156.392446
36.718030,156.711199
36.861530,156.299949
42.608628,150.654424
42.989512,162.636589
36.674307,170.054230
36.370006,170.437269
34.906328,170.678157
37.298341,175.139111
36.660626,175.208188
36.481109,175.128012
36.794511,176.485877
36.814150,176.662893
35.955235,177.227833
35.895310,177.422639
36.155121,177.297683
35.887836,177.430673
35.941733,177.217965
35.973797,175.367222
34.782667,175.397006
34.239978,176.220094
35.368011,177.436902
34.128573,173.911933
33.804097,177.448135
33.829327,177.838817
35.063287,179.434940
32.840010,176.282535
50.497145,173.899997
50.259486,175.228947
50.104796,175.373645
49.966357,175.392285
49.509403,175.406179
46.600625,179.317739
47.247789,179.314172
40.641522,172.164049
40.490014,172.095584
40.475922,173.325822
37.777366,174.594500
37.303882,175.146528
37.244714,175.550031
37.423875,175.679876
37.806992,175.935371
36.393046,177.301980
36.164871,177.299030
35.959020,177.235311
35.891155,177.441547
36.459051,175.708416
35.978818,175.351203
34.768043,175.392094
34.615457,174.619049
34.129112,173.913974
33.583681,174.987833
33.802136,177.452688
33.837221,177.837738
34.049906,179.243178
32.834702,176.268249
31.349637,158.626784
31.696724,158.150370
32.710298,160.733665
33.049250,159.592615
32.430270,159.732837
32.724056,160.747030
32.981018,161.107062
-3.544176,164.258045
-4.007769,164.796512
-6.394871,164.358254
-6.512905,163.799395
-4.164227,163.859464
-5.080219,163.279339
-6.567390,163.644915
-6.478266,163.848620
-6.360934,164.361165
-7.768038,161.393475
-7.928101,166.963229
-7.350746,166.548460
-7.777311,161.370966
-6.801043,174.218908
-6.938501,175.006813
-7.219328,174.229113
-7.502209,174.355841
-7.670475,173.754022
-7.520190,175.257014
-9.515235,178.037504
-9.445287,178.407024
-10.494100,169.290963
-10.248520,169.019842
-12.102004,168.777768
-12.691627,168.814917
-12.009044,169.949886
-12.314170,170.152435
-12.223269,171.039958
-12.674545,170.777536
-11.894723,166.963912
-11.085379,166.567942
-10.625959,166.545964
-12.660010,167.985307
-12.833476,167.774804
-12.805002,167.604676
-13.872431,167.096516
-14.606750,168.227459
-14.403437,168.643501
-14.242884,169.164833
-16.001811,170.049644
-15.463642,171.694356
-15.765923,171.554673
-15.716149,171.951879
-14.413965,171.667069
-16.654329,169.840610
-16.789785,170.208162
-17.064276,170.499126
-17.169294,170.171059
-17.293601,169.779481
-17.569748,170.175559
-18.046128,170.341079
-17.478604,170.672278
-17.233488,171.329969
-16.839822,171.665324
-17.187006,172.074916
-17.441490,172.310651
-19.548384,172.107822
-19.735255,172.037646
-20.074778,172.295759
-20.181302,172.417981
-20.321455,172.512303
-20.042409,171.768962
-20.722622,170.865441
-20.554704,170.666735
-20.681853,170.673107
-20.007255,169.582135
-19.948422,169.732657
-21.151900,170.283511
-22.208596,172.127918
-22.014689,171.924382
-21.912195,172.587316
-23.495697,172.077699
-23.202189,174.325114
-23.290245,174.414348
-23.397752,174.473221
-23.528145,174.563698
-23.402286,174.700370
-23.456237,173.096270
-23.489991,172.084449
-24.397408,172.161879
-24.548236,172.245877
-23.974402,171.247322
-25.107352,171.112738
-22.656596,169.249532
-22.653309,169.127794
-22.840200,169.100375
-28.312967,173.444841
-28.447853,173.465955
-28.661068,173.334534
-28.793134,173.122541
-29.594834,173.297732
-29.583294,173.163044
-29.666782,173.148308
-29.881153,173.352662
-29.761838,173.282449
-28.881918,175.595293
-28.015581,170.730167
-28.066592,170.851048
-28.274534,170.972849
-29.070817,171.190312
-29.197505,171.288244
-29.043382,171.490884
-30.479367,170.378322
-29.589410,173.305780
-29.583805,173.164284
-29.144927,173.070310
-28.800375,173.119716
-29.881185,173.348239
-30.551926,173.229801
-28.891118,175.588482
-23.587433,178.262271
-23.694740,177.845371
-24.532404,177.101168
-25.148830,177.590195
-25.226298,177.464190
-25.514830,175.968055
-25.899847,178.228289
-25.983981,178.555848
-21.555851,179.601024
-20.440951,179.923121
-27.452294,176.860655
-28.089155,176.555761
-28.131829,177.326274
-28.049516,177.787514
-28.745100,178.106127
-29.124496,176.710758
-29.124496,176.710758
-29.141505,176.714089
-29.288639,176.775341
-29.775918,179.475401
-29.841848,179.691731
-36.868948,157.367336
-37.850659,155.031777
-37.792958,157.403956
-38.134965,159.119165
-39.247191,154.066152
-41.621177,156.041335
-41.996113,154.356185
-40.934523,158.396519
-39.261642,160.120232
-39.030198,160.140332
-40.861351,161.210931
-40.720380,161.918165
-41.757499,159.533913
-44.795003,154.422565
-39.463004,166.416661
-45.203842,160.159751
-45.560334,160.588953
-45.677531,162.148501
-46.880711,157.993593
-46.750175,157.081449
-46.933487,157.154288
-50.875922,150.559001
-52.944127,152.149768
-53.300816,152.031632
-55.454659,152.076519
-55.534139,151.760562
-57.817036,150.551379
-58.094659,150.954845
-58.499429,151.613644
-58.888140,150.976242
-59.422357,150.563044
-59.537858,150.852753
-59.826492,151.206146
-59.770401,151.870505
-59.835988,152.368969
-59.909251,152.677711
-59.503338,152.232581
-58.906189,156.041781
-58.717475,155.449450
-61.893235,157.616699
-63.940315,164.416283
-64.494928,165.118579
-64.119861,166.232864
-64.037325,165.873023
-66.387038,172.642163
-66.757728,174.425981
-67.277206,175.213449
-66.943790,175.425856
-67.082970,161.026797
-57.727075,169.076212
-58.483632,169.055932
-55.508544,176.001553
-56.029221,176.405320
-55.340547,177.639604
-54.401175,178.970127
-50.765844,178.185155
-51.603802,173.805754
-50.243903,178.455123
-50.243903,178.455123
-46.157910,160.808134
-45.643299,154.438646
-45.507060,154.934961
-42.783346,160.541148
-36.954651,170.682346
-37.683784,170.048684
22.591146,163.443450
22.792592,164.786507
22.053259,172.697552
19.356481,178.502649
19.372746,178.247177
19.385357,178.043164
18.835052,177.336710
18.707934,177.228223
16.718945,175.732233
16.221629,175.620823
15.572131,175.913199
17.313331,174.685553
16.878771,171.846266
16.815821,171.647471
15.579523,175.897089
14.361978,176.144354
15.122841,177.344012
14.902824,178.146883
14.632731,178.228855
15.543210,178.934738
16.273268,179.411639
15.071521,171.732469
16.094493,169.346259
16.415003,169.071435
15.928750,166.564945
12.425398,165.765076
12.331794,165.457907
11.419659,164.608873
13.606932,167.357685
7.592929,158.256010
9.498781,156.398174
10.033878,157.373507
10.641377,158.281154
10.762632,158.591425
10.390138,158.692009
10.921481,159.160154
10.878388,157.230216
11.846770,158.582532
11.994171,158.561451
11.468549,160.788235
13.064062,158.753341
12.909060,158.972970
12.778379,160.320408
13.025777,160.009614
13.287545,159.542113
13.454477,159.266684
13.511236,159.143848
14.302050,159.574316
14.342952,159.373838
14.220321,159.216454
15.788099,158.395925
16.027013,161.897199
16.382035,161.083837
15.859683,161.122172
7.584766,160.010043
7.594863,158.270122
12.655583,163.315982
12.895230,164.268317
13.180496,165.318907
12.856297,165.668313
12.766132,166.142374
12.748426,166.817261
12.081696,167.438642
13.064859,167.975834
12.858313,168.038853
13.237986,168.823986
13.467027,168.737818
12.319580,170.830894
11.826834,170.758155
11.302735,170.821884
11.012446,171.432763
7.804017,170.583410
6.898302,151.457125
6.380867,151.274453
6.014971,151.239464
6.515349,154.066359
7.749608,150.153483
7.607357,150.383556
7.838066,151.338321
1.458310,155.309343
0.942708,154.386425
4.300534,151.055758
3.844167,168.192053
6.083659,169.224463
6.456369,169.671387
5.548003,169.249476
0.377903,178.287947
1.303258,178.407732
1.517874,179.279006
3.323027,177.281478
8.844370,177.778723
13.831892,175.877877
13.888250,176.116785
16.825012,176.793616
19.193556,176.090755
20.088709,176.965449
20.589550,177.383988
21.216895,177.461173
22.865608,176.170793
22.718576,175.844000
21.317236,178.726969
17.606547,142.724374
17.834059,143.090106
17.984128,142.765209
18.438537,143.304547
17.837122,143.103704
17.343250,143.107385
16.725960,143.172221
16.999185,143.896245
16.723596,143.940305
16.209072,143.621632
16.709482,144.518916
16.655730,144.653663
17.450550,144.697527
16.218297,143.622267
16.207883,143.910173
16.114710,143.813240
15.883266,143.757192
15.834951,143.686647
15.744281,143.642430
15.664823,143.601135
15.710089,144.332840
15.412342,144.251002
15.354840,144.132872
15.387334,143.943431
15.628292,143.130311
15.521433,143.147950
15.030769,143.755309
14.904540,143.629246
14.530968,142.629131
14.139525,143.166959
13.959361,143.201718
13.783851,143.241146
13.782002,142.255044
13.076040,143.032508
12.825997,142.611565
12.953656,142.276224
12.741094,142.120575
12.779140,142.379964
12.546892,141.971638
12.529201,141.890462
12.453085,141.727865
12.709878,143.539492
12.437961,143.019046
12.480857,142.712590
12.361400,142.613045
12.346808,143.247225
13.461167,144.044479
13.470681,144.483543
14.055954,144.381048
14.665826,144.542706
15.046436,144.598543
15.266559,144.593435
15.487384,145.446997
15.565773,144.918210
16.099920,144.644704
16.934753,144.779995
16.785157,144.813203
16.886653,145.476878
15.947054,145.534297
17.247949,142.728219
17.249668,143.051542
18.019762,142.944015
18.321266,143.137537
18.443696,143.123539
18.535425,143.171363
18.997598,143.116838
19.317109,143.320643
18.992800,143.545230
14.407054,143.841589
14.350894,143.678207
14.477906,143.499737
14.486542,143.474113
14.314751,143.223913
14.187335,144.099683
14.362069,144.141260
14.782200,144.646017
13.223018,143.447104
12.537176,143.403079
12.706265,143.002551
12.629034,142.487583
12.731528,141.188473
12.659087,141.295193
14.049556,146.040595
12.134841,140.984992
12.249468,140.710110
12.012576,140.720861
12.030758,140.548388
12.589427,139.108959
12.461272,139.440191
12.331638,139.498478
13.311976,139.542123
13.441911,139.587909
13.894343,139.910009
14.022820,141.167199
13.787693,140.880918
14.299860,140.418224
14.613886,140.690814
14.730283,141.060018
14.538195,141.512316
14.301395,141.546238
14.218557,141.797424
14.785517,140.014036
14.590588,140.210821
15.354075,139.959638
15.311527,140.202546
15.641574,140.483917
15.301256,140.641847
15.393083,140.807777
15.873240,140.925083
16.101466,140.962378
15.968998,141.091239
15.005564,140.686676
14.925717,140.851431
15.131633,141.027018
15.204796,140.082026
15.467646,139.844294
15.457267,139.680463
15.613420,139.658040
15.627635,139.798085
15.710661,139.892853
15.732451,140.024304
15.972278,140.079695
16.045677,140.213394
16.538274,140.275349
16.494497,139.877412
15.869300,139.209074
15.839128,138.588676
16.072725,138.334658
15.945113,138.196421
15.263905,138.995447
15.119981,139.031439
15.193342,138.911012
16.205368,138.805064
16.257692,138.545912
16.167987,137.960239
16.389647,137.297891
15.675346,137.241301
15.513924,137.192796
15.301441,137.755853
15.477858,137.982077
15.247817,138.060534
15.106565,138.582216
15.408647,138.246614
15.458849,138.694878
15.185916,138.903342
15.131043,139.027490
15.245429,138.995613
14.875714,138.929054
14.685232,139.180614
14.109834,139.251625
13.636252,138.929515
14.477754,139.058512
14.577649,139.088838
14.245117,138.673777
14.188541,138.581111
14.388251,138.549143
14.003320,138.547715
14.023053,137.768168
13.580335,138.025084
13.630112,138.110723
13.178639,138.297978
13.185890,138.080244
13.272787,138.134763
13.336363,137.396684
13.329491,137.261758
13.418648,137.062176
13.179672,137.072048
12.861004,137.215795
12.671010,137.263516
12.857574,137.580473
12.663533,137.965766
12.500816,137.861215
12.515361,138.027776
12.600059,138.166780
12.656742,138.439944
12.347675,138.058619
12.232137,137.417554
12.074980,137.379909
11.597201,136.821465
11.784230,136.786322
11.848670,136.669537
12.025816,136.559856
11.831591,136.462733
12.562431,136.646247
12.844543,136.600612
12.907144,136.384697
12.477457,135.927694
12.188253,135.929742
12.822690,136.624258
12.896578,138.112590
13.313294,138.329625
14.137377,137.359539
13.998092,137.480181
14.230005,137.657598
13.635925,136.833566
13.495546,136.585206
13.282902,136.861057
