227382230.210837	170158.786616	-490.613679
227394570.049102	167602.327555	-532.597544
227406906.038685	165966.085496	-591.133580
227419238.179656	165437.889483	-661.072812
227431571.032227	165536.619933	-733.010491
227443900.036325	165864.560538	-797.546958
227456225.192019	165901.381887	-847.202307
227468551.059518	164869.054325	-877.490791
227480873.078755	163042.275481	-890.910136
227493191.249797	161614.366284	-894.541205
227505507.852783	160746.827266	-892.439411
227517820.607713	159517.538224	-885.191667
227530129.514658	158196.985460	-876.057391
227542436.853756	158158.558711	-870.718869
227554740.345006	159598.366503	-870.547863
227567039.988477	161286.033697	-872.147023
227579340.344381	162547.697497	-873.139599
227591636.852644	163438.234762	-873.178074
227603929.513338	163532.795318	-870.981449
227616222.886672	162322.202033	-865.291059
227628512.412575	160374.304052	-857.977552
227640798.091117	159024.579307	-853.267552
227653084.482506	158596.942269	-851.735156
227665367.026672	158388.665268	-850.774570
227677645.723685	158124.029521	-849.653515
227689925.133756	158183.701756	-849.641648
227702200.696812	158171.315439	-849.356985
227714472.412923	157658.931165	-847.386501
227726744.842297	157183.030990	-845.218422
227739013.424867	157198.470421	-844.329191
227751278.160701	157418.228537	-843.956101
227763541.329937	157601.826415	-843.404104
227775800.652575	157741.231161	-842.648438
227788056.128687	157938.492896	-841.888787
227800310.038410	158250.345511	-841.409403
227812560.101743	158730.840264	-841.558849
227824806.318756	159214.209233	-842.067723
227837053.249660	159519.927804	-842.221437
227849296.334382	159723.198451	-841.921799
227861535.572992	159778.798851	-841.086087
227873775.525701	159581.024276	-839.511236
227886011.632437	159151.320218	-837.503463
227898243.893270	158469.796884	-835.261422
227910476.868410	157926.837357	-833.651172
227922705.997784	157609.743801	-832.578294
227934931.281464	157259.172843	-831.468916
227947157.279660	156949.914687	-830.628228
227959379.432299	156936.337146	-830.574185
227971597.739451	156920.206987	-830.222200
227983816.761326	156103.670032	-826.884117
227996031.937854	154447.769732	-820.507474
228008243.269105	152784.333079	-813.920353
228020453.035215	151760.361620	-809.515060
228032658.956187	151640.129186	-808.062797
228044861.032090	152575.261709	-809.715550
228057061.543063	154102.607566	-813.225999
228069258.209104	155573.214139	-816.808762
228081451.030284	156815.340978	-819.984090
228093644.566813	157990.762237	-823.157362
228105834.258618	158983.449527	-825.640417
228118020.105770	159742.359258	-827.089862
228130206.668479	160568.442003	-828.497628
228142389.386674	161269.187380	-829.694252
228154568.260423	161214.982949	-828.973544
228166747.849937	160711.830714	-827.138176
228178923.595146	160253.496139	-825.671679
228191095.496117	160080.728389	-825.361049
228203268.113063	160130.712936	-825.875540
228215436.885910	160353.352955	-826.602943
228227601.814729	160817.665882	-827.735644
228239767.459728	161567.825956	-829.333436
228251929.260841	162323.434700	-830.521880
228264087.218133	162983.995156	-831.188455
228276243.611743	163659.848230	-832.086798
228288396.161673	164572.176125	-833.866924
228300544.867993	165738.540719	-836.433566
228312692.010840	166986.518671	-839.530819
228324835.310215	168563.572358	-843.948876
228336974.766187	170271.026480	-849.037566
228349114.938966	171972.070580	-854.385339
228361251.268479	173925.963664	-860.353531
228373383.754797	176254.265737	-866.934016
228385516.958131	178524.850124	-872.951219
228397646.318409	179935.455002	-876.361178
228409771.835701	179866.979716	-875.455430
228421898.070215	178041.137704	-869.407601
228434020.461881	174566.011794	-858.718866
228446139.010769	169946.388145	-844.961194
228458258.277089	165260.948625	-831.109045
228470373.700770	161728.524850	-820.416529
228482485.281881	159842.167496	-814.540769
228494597.580630	159240.937959	-812.435895
228506706.036951	159409.019199	-812.533181
228518810.650909	160787.739857	-816.045122
228530913.702645	163153.341650	-822.425468
228543012.912159	165601.222466	-828.970724
228555108.279520	167523.127642	-833.940739
228567202.084867	168516.488769	-836.374545
228579292.048200	168131.763013	-834.896076
228591378.169589	166296.515126	-829.320078
228603539.412471	163562.488955	-821.277638
228615696.800214	160776.737134	-812.849037
228627850.332886	158661.483035	-806.010660
228640004.570699	157635.413982	-802.207762
228652154.953581	157776.811011	-801.853044
228664301.481602	158671.667906	-803.860614
228676448.714971	159736.254425	-806.675786
228688592.093616	160483.591145	-809.062347
228700731.617608	161110.613372	-811.568401
228712871.847157	161717.211181	-814.147872
228725008.222192	162251.176824	-816.366300
228737140.742782	162977.756466	-819.102919
228749273.969136	163967.976265	-822.577132
228761403.341185	164735.141238	-825.368118
228773528.858998	164860.006799	-825.899587
228785652.802712	164458.918340	-824.541009
228798144.507886	165637.935362	-827.704694
228810632.347157	166916.948603	-831.021245
228823118.600664	168076.640233	-834.133996
228835600.988407	168831.707795	-836.205473
228848079.510455	169029.023294	-836.827278
228860556.446949	168584.762612	-835.730566
228873029.517886	167955.141600	-833.910870
228885498.723336	167561.725833	-832.495488
228897968.623511	167433.270608	-831.607389
228910434.658337	167526.226110	-831.125264
228922896.827886	167658.856875	-830.662307
228935359.692365	167605.546618	-829.963488
228947818.691705	167802.599995	-830.627104
228960273.825976	168150.211338	-832.317236
228972729.655386	167958.352592	-832.823905
228985181.619864	167593.501128	-833.021032
228997629.719482	167475.088371	-833.944618
229010078.514448	167488.162817	-835.152759
229022523.444692	167589.798687	-836.675502
229034964.510282	167622.609630	-837.766547
229047406.271427	167595.726440	-838.337795
229059844.168059	167661.269427	-838.880362
229072278.200247	167473.481643	-838.271710
229084710.648129	166815.190138	-836.029566
229097139.231705	165904.329552	-832.947886
229109563.951045	165276.917160	-830.848589
229121987.086289	165200.314363	-830.577582
229134406.357434	165365.374255	-830.997601
229146821.764551	165223.084623	-830.409722
229159237.867851	165072.297263	-829.688510
229171650.107260	165836.366794	-831.478962
229184058.482851	167250.423108	-834.971700
229196467.554830	167716.092362	-835.854261
229208872.763128	165471.264670	-829.175522
229221274.107816	159766.846538	-812.741584
229233676.149101	152029.660624	-790.699365
229246074.326913	145053.520853	-771.222381
229258468.641322	140661.369370	-759.593337
229270863.652538	139183.117286	-756.808525
229283254.800490	139416.080205	-759.339732
229295642.085247	139868.378338	-762.322566
229308030.067016	139770.848722	-763.267055
229320414.185732	139295.266454	-762.724181
229332794.441462	138892.199197	-761.887311
229345173.114343	138819.207198	-761.462758
229357547.924378	139087.122598	-761.648884
229369918.871634	139390.830583	-761.871178
229382288.236254	139535.110486	-761.689476
229394653.738233	139551.612900	-761.248639
229407015.377641	139432.569899	-760.557176
229419377.714691	139495.246941	-760.325718
229431736.189309	140105.877815	-761.407531
229444090.801565	140951.602864	-762.924210
229456446.111669	141843.262665	-765.036826
229468797.559551	142106.664037	-766.105769
229481145.145280	141469.821030	-765.246867
229493493.429066	140575.593751	-764.068992
229505837.850836	140143.351384	-764.459805
229518178.410661	140111.299780	-766.017310
229530519.668753	140215.384585	-767.936254
229542857.065038	140374.336989	-769.967251
229555190.599586	140060.316814	-770.131776
229567524.832606	138507.972286	-765.929302
229579855.204030	136050.871947	-758.466863
229592181.713927	133896.817757	-751.300543
229604506.642434	132373.664297	-745.005646
229616827.709551	130872.271006	-737.827839
229629144.915350	129583.361547	-730.688928
229641460.539969	129554.316575	-726.861695
229653772.303406	130820.359245	-726.560219
229666080.205732	132392.313565	-726.925775
229678388.807156	133740.914673	-726.624011
229690693.547607	134975.462345	-726.834225
229702994.427155	135716.820178	-728.512976
229715296.006010	135246.680342	-733.044371
229727593.724100	133844.812511	-744.987025
229739887.581496	132939.487480	-771.784329
229752182.138406	132757.313092	-815.127044
229764472.834760	132484.575813	-870.478000
229776759.670627	132129.583183	-932.760243
229789047.206218	132201.585083	-996.445676
229801330.881462	132362.075244	-1053.171693
229813610.696427	131852.187815	-1095.352713
229825891.211322	131032.342354	-1122.170177
229838167.866079	130638.596272	-1137.331885
229850440.660767	130605.484447	-1143.724800
229862711.875524	130918.153633	-1144.516200
229874979.230350	131368.965543	-1142.130009
229887242.725315	131640.636234	-1137.743219
229899504.640560	131969.275954	-1133.422081
229911762.696079	132393.294849	-1130.042831
229924016.891947	132758.602389	-1127.503853
229936271.788371	132863.117892	-1124.867471
229948522.825280	132964.525408	-1122.429548
229960770.002745	133066.911020	-1120.244876
229973017.880975	132816.014969	-1117.501533
229985261.899899	132242.055727	-1114.367038
229997502.059586	131416.912436	-1111.205924
230009742.920246	130854.736917	-1109.220159
230021979.921808	130638.929230	-1108.226957
230034213.064342	130423.872872	-1107.270758
230046446.908058	130157.709099	-1106.326646
230058676.892885	130224.132679	-1106.409920
230070903.018892	130485.614183	-1106.951165
230083129.846287	130308.603909	-1105.820983
230095352.815003	129623.240612	-1102.884887
230107571.925108	129015.329065	-1100.039418
230119789.456739	128933.362909	-1098.687208
230132003.129898	129380.404692	-1098.837351
230144212.944656	130433.100835	-1100.618538
230156421.181150	132123.630006	-1104.246909
230168625.559378	134160.285537	-1109.031390
230180826.079412	136117.503260	-1113.926834
230193027.301462	137755.329692	-1118.040005
230205224.665454	139151.753703	-1121.284570
230217418.171461	140364.106425	-1123.895905
230229612.379690	141525.701041	-1126.400451
230241802.730072	142571.906481	-1128.847369
230253989.222676	142943.370983	-1129.780268
230266176.417711	142627.600032	-1128.846130
230278359.755107	142194.957155	-1127.452787
230290539.234932	141912.108629	-1126.642110
230302719.417399	141791.151668	-1126.522396
230314895.742434	141889.751240	-1127.018323
230327068.210107	142411.670679	-1128.594080
230339241.380627	143274.990190	-1130.712479
230351410.693927	144212.485145	-1132.545404
230363576.150074	145234.497337	-1134.354140
230375740.029204	146228.365093	-1136.191048
230387900.051322	147166.428632	-1137.936979
230400056.216496	148268.525472	-1139.989843
230412210.804865	149476.211828	-1142.385777
230424361.536427	150814.507949	-1145.417446
230436508.411253	152166.307114	-1148.773361
230448655.989553	153787.764801	-1153.161194
230460799.711253	155985.028980	-1159.187942
230472939.576426	158499.792277	-1165.864090
230485080.145281	160843.796776	-1171.784475
230497216.857747	162456.575260	-1175.693999
230509349.713892	162758.252260	-1176.034388
230521483.273927	161316.192462	-1171.346789
230533612.977781	158198.301217	-1161.824102
230545738.825523	154043.588180	-1149.491212
230557865.377364	149735.356565	-1136.916662
230569988.073232	146142.073689	-1126.275713
230582106.913198	143916.824894	-1119.508869
230594226.457468	143279.515626	-1117.181033
230606342.145976	143855.033793	-1118.087413
230618453.978789	145603.746506	-1122.261358
230630564.236045	147972.147829	-1128.408448
230642670.637747	150085.043057	-1133.840837
230654773.183962	151595.990828	-1137.378978
230666874.154831	152454.422561	-1139.148209
230678971.270351	152501.118559	-1138.725908
230691064.530594	151795.771109	-1136.268400
230703158.495768	150922.002264	-1133.559005
230715248.605802	150139.955505	-1130.962355
230727334.860767	149486.881326	-1128.237269
230739421.820871	149243.106677	-1126.425182
230751504.926046	149768.583619	-1127.065942
230763584.176357	150867.128970	-1129.767537
230775664.132018	152074.006352	-1133.147679
230787740.232955	152934.471175	-1135.987788
230799812.479239	153407.090675	-1138.160248
230811885.431080	153726.760804	-1140.012835
230823954.528406	153959.697895	-1141.242888
230836019.771288	154453.349534	-1143.045763
230848085.719934	155443.923191	-1146.174452
230860147.814275	156335.227918	-1148.744132
230872206.054380	156530.499283	-1148.775168
230884262.720386	156133.225605	-1146.752805
230896687.147851	157086.596029	-1148.705353
230909107.709414	158219.974959	-1151.213018
230921526.685213	159378.893891	-1154.119001
230933941.795247	160207.559515	-1156.357040
230946353.039587	160470.877840	-1157.230443
230958839.381671	160248.512641	-1156.897266
230971321.844866	159694.296757	-1155.292134
230983800.429240	159054.886823	-1152.921099
230996279.695004	158935.354578	-1151.797041
231008755.082088	159328.920607	-1152.099131
231021226.590560	159645.422978	-1152.242548
231033698.780630	159446.519964	-1151.155968
231046167.092227	159460.258425	-1151.321307
231058631.525421	159609.749936	-1152.465321
231071096.640421	159381.428653	-1152.680429
231083557.877157	159223.478622	-1153.033922
231096015.235698	159511.021764	-1154.706707
231108473.276253	159976.180926	-1156.865590
231120927.438754	160361.311953	-1158.768623
231133377.723268	160559.836651	-1159.756925
231145828.690003	160610.914805	-1159.846171
231158275.778893	160751.631771	-1159.822596
231170718.990004	160946.674021	-1159.755438
231183160.603476	160733.769868	-1158.581406
231195598.339309	159895.970064	-1155.696915
231208032.197572	159164.580473	-1153.409128
231220464.458407	158993.127183	-1153.075901
231232892.841809	159165.902243	-1153.626471
231245317.347850	159325.404044	-1153.811284
231257742.536739	159634.807806	-1154.167735
231270163.848406	160543.735536	-1156.091212
231282581.282919	161653.204952	-1158.546878
231294999.400489	161550.735713	-1157.643656
231307413.641044	158572.752501	-1148.588668
231319824.004655	152045.748048	-1129.341173
231332235.051531	143637.720679	-1104.874343
231344642.221599	136297.284985	-1083.916539
231357045.514932	131662.561159	-1071.212757
231369449.491738	129947.370611	-1067.300961
231381849.591947	130078.049167	-1069.049044
231394245.815628	130562.239073	-1071.617118
231406642.722988	130902.791551	-1073.354987
231419035.753960	131273.920100	-1074.840496
231431424.908613	131682.062819	-1076.044297
231443812.467085	131961.969003	-1076.642148
231456196.149377	132025.455685	-1076.477029
231468575.955557	132147.461194	-1076.569720
231480954.165766	132603.126572	-1077.813145
231493328.500002	133160.929308	-1079.338725
231505698.958334	133539.456884	-1080.250554
231518070.100974	133855.548541	-1080.821843
231530437.367848	134465.967025	-1081.981350
231542800.759029	135286.469387	-1083.547899
231555164.834723	136237.226109	-1085.929752
231567525.034862	136854.589951	-1088.176719
231579881.359515	137121.942571	-1090.261773
231592238.368890	137440.316338	-1093.065732
231604591.502917	137882.223884	-1096.369974
231616940.761666	138208.059777	-1099.147725
231629290.705348	138382.181965	-1101.339395
231641636.773890	138556.208059	-1103.624286
231653978.967362	138242.946196	-1104.238424
231666321.845972	136705.526497	-1100.774631
231678660.849653	134240.456444	-1094.136339
231690995.978473	132016.501546	-1087.691958
231703329.512570	130414.799633	-1082.522619
231715659.171945	129035.044684	-1077.587282
231727984.956667	127991.076889	-1073.602242
231740309.146876	128011.670285	-1072.949323
231752629.462570	129077.560773	-1075.622125
231764945.903819	130320.297580	-1078.989693
231777263.030834	131401.614998	-1081.743417
231789576.283542	132519.433727	-1084.233763
231801885.662014	133574.566859	-1086.232488
231814195.726458	133930.091761	-1086.556748
231826501.916805	133443.934086	-1085.195952
231838804.233125	132870.840306	-1084.363657
231851107.235625	132648.844194	-1085.011188
231863406.364235	132396.109103	-1085.681957
231875701.619026	132173.287246	-1086.382109
231887997.560208	132284.741913	-1088.070774
231900289.627708	132447.432641	-1089.933169
231912577.821597	132160.374291	-1090.121045
231924866.702082	131497.605237	-1088.671935
231937151.709096	131043.402694	-1087.382187
231949432.842708	130888.239490	-1086.367768
231961712.383055	130941.433276	-1084.946327
231973988.050138	130883.874198	-1082.234187
231986259.844026	130739.613423	-1078.595889
231998530.044861	130923.278852	-1075.379292
232010796.372638	131235.788665	-1072.132754
232023058.827429	131355.294479	-1068.013257
232035321.969443	131116.279547	-1062.653055
232047581.238609	130733.402855	-1057.341461
232059836.634998	130375.243076	-1054.368052
232072092.718818	129721.610660	-1055.748751
232084344.929998	128685.775674	-1064.177109
232096593.268609	127498.970232	-1082.859852
232108842.294859	126650.203777	-1114.125623
232121087.448678	126286.579144	-1156.758716
232133328.730136	126048.898936	-1205.555746
232145570.699443	125783.848560	-1254.411790
232157808.796526	125871.700141	-1298.614840
232170043.021457	126359.432867	-1334.016334
232182277.934442	126805.647650	-1357.667803
232194508.975415	127009.256283	-1370.182698
232206736.144443	127298.613427	-1375.054851
232218961.721665	128017.653692	-1375.871137
232231183.427081	129156.953939	-1375.109925
232243401.260762	130602.193535	-1374.193851
232255617.502846	132477.025237	-1374.623639
232267829.873332	134847.037012	-1377.231183
232280038.372290	137371.956879	-1381.312056
232292247.559929	139638.065108	-1385.272326
232304452.876179	141417.191904	-1387.932481
232316654.321109	142822.275164	-1389.702838
232328856.454929	144064.101122	-1391.501149
232341054.717568	145097.811142	-1393.270700
232353249.109095	145656.112409	-1394.328281
232365444.189721	145668.889099	-1394.105350
232377635.399373	145376.841252	-1392.933303
232389822.738122	145106.083444	-1391.923712
232402010.766179	145000.962693	-1391.638084
232414194.923471	145177.544227	-1392.274033
232426375.210068	145672.198006	-1393.801225
232438556.186178	146582.228798	-1396.288390
232450733.291735	147664.409393	-1399.006592
232462906.526805	148891.126308	-1401.933008
232475078.171526	150097.674110	-1404.590364
232487245.945901	151032.387266	-1406.213544
232499409.849998	152071.789880	-1407.859376
232511572.163957	153341.653147	-1410.059975
232523730.607777	154285.149306	-1411.348134
232535885.181526	154891.212352	-1411.965883
232548040.445416	156158.394165	-1414.803825
232560191.839374	158333.295723	-1420.290053
232572339.363470	160734.115071	-1426.398997
232584487.577915	162894.602576	-1431.833303
232596631.922638	164657.579300	-1436.393183
232608772.397707	165535.848399	-1438.855875
232620913.563332	164923.662599	-1437.048554
232633050.859443	162915.001086	-1430.931898
232645184.286109	160310.941633	-1423.196109
232657318.403540	157636.837495	-1415.521152
232669448.651665	155110.633371	-1408.299194
232681575.030554	153336.076518	-1403.188412
232693702.100415	153121.580748	-1402.336665
232705825.301180	154353.187523	-1405.336393
232717944.632917	156583.312271	-1411.023025
232730062.375763	158893.514828	-1416.980374
232742176.249721	160302.547412	-1420.177637
232754286.254860	160687.107537	-1419.986643
232766394.671319	160595.915127	-1418.315894
232778499.219097	160411.506791	-1416.572642
232790599.898263	160428.932779	-1415.701872
232802701.269028	161002.581524	-1416.704486
232814798.771319	161859.674834	-1418.439599
232826892.405207	162510.628463	-1419.239336
232838986.730902	163268.639513	-1420.174552
232851077.188333	164451.219672	-1422.704380
232863163.777568	165888.104466	-1426.555154
232875251.058820	167171.529353	-1430.360115
232887334.472014	168185.447332	-1433.741505
232899414.017221	168766.168381	-1436.250680
232911494.254653	168833.118841	-1437.480823
232923570.624236	168576.450972	-1437.490946
232935643.126041	168456.376544	-1437.587108
232947716.320277	168680.348378	-1438.266076
232959785.646875	169095.462838	-1438.952895
232971851.105904	169368.572422	-1438.776094
232983914.977500	169177.899529	-1437.180281
232996346.597222	170138.821109	-1439.107548
233008774.337709	171089.778074	-1440.909539
233021200.479098	172061.913405	-1442.992865
233033622.741389	172949.968992	-1445.116942
233046041.124653	173419.580151	-1446.218512
233058460.189098	173342.539854	-1445.905467
233070875.374653	172792.301059	-1443.977955
233083286.681388	172120.539337	-1441.142116
233095698.669514	171893.712691	-1439.295537
233108106.778959	172144.202773	-1438.993321
233120511.009792	172126.012659	-1438.199426
233132915.922223	171578.835716	-1436.193963
233145316.956181	171269.024133	-1435.506769
233157714.111737	171373.660999	-1436.684610
233170111.949098	171414.812224	-1437.905960
233182505.908195	171561.538897	-1439.152212
233194895.989098	172098.834739	-1441.385954
233207286.752014	172785.466255	-1443.891150
233219673.636877	173216.493475	-1445.354615
233232056.643752	173437.329058	-1445.719347
233244440.332848	173623.188427	-1445.578795
233256820.144099	173824.218663	-1445.246046
233269196.077571	174172.748388	-1445.303835
233281570.413405	174395.307137	-1445.270657
233293940.871599	174188.307148	-1444.269260
233306307.452224	173930.585048	-1443.485215
233318749.118718	173974.358417	-1443.911358
233331186.894447	174374.538991	-1445.173980
233343620.779480	175063.063245	-1446.789315
233356055.334030	176072.332298	-1449.023912
233368485.998023	177395.401292	-1452.088539
233380912.771530	178576.441648	-1454.834995
233393340.214760	178661.651260	-1454.590035
233405763.767641	176473.698952	-1448.036880
233418183.430245	171412.624016	-1433.344534
233430603.762781	164575.670414	-1413.504592
233443020.205176	158536.305228	-1396.045144
233455432.757502	154926.028449	-1385.978345
233467845.979968	154009.662117	-1384.084731
233480255.312504	154677.732427	-1387.003984
233492660.755178	155321.424430	-1389.471591
233505066.868198	155704.167286	-1390.640138
233517469.091497	156388.232761	-1392.290288
233529867.425144	157202.097064	-1394.105448
233542264.149276	157885.274140	-1395.660139
233554656.983894	158059.895322	-1395.833671
233567045.929067	158012.871132	-1395.563572
233579433.264937	158338.543645	-1396.657286
233591816.711499	159019.447136	-1398.671951
233604196.268824	159736.990812	-1400.469568
233616576.497124	160368.325323	-1401.691563
233628952.836325	160793.758236	-1402.014433
233641325.286499	161419.847594	-1402.930015
233653698.407853	162139.137277	-1404.612294
233666067.640319	162628.058650	-1406.392771
233678432.983964	163250.522259	-1409.315403
233690798.999000	164250.468702	-1413.863597
233703161.125353	165064.818297	-1417.970788
233715519.363096	165310.477237	-1420.205091
233727878.272437	165367.517213	-1421.664858
233740233.293306	165803.208491	-1424.300061
233752584.425772	165993.424944	-1425.940990
233764936.230041	165096.480338	-1423.870050
233777284.146049	163284.435646	-1418.651996
233789628.173862	161567.588995	-1413.324055
233801970.593619	160246.551726	-1408.986671
233814309.125320	158975.391003	-1404.683202
233826643.769035	157913.919542	-1401.072231
233838976.804905	157706.126785	-1400.189158
233851305.952925	158344.539823	-1401.867456
233863631.213167	159111.445506	-1403.875851
233875957.145842	159754.181381	-1405.341006
233888279.190876	160638.635702	-1407.218780
233900597.348342	161730.300194	-1409.472882
233912916.178446	162697.917451	-1411.755837
233925231.121120	163154.072719	-1413.341846
233937542.176432	162864.212418	-1413.515433
233949853.904593	162308.808076	-1413.400731
233962161.745530	161959.292079	-1414.022020
233974465.699314	161986.560191	-1415.627702
233986770.326155	162294.179004	-1417.989112
233999071.065983	162496.306125	-1420.192773
234011367.918864	162538.648053	-1421.842027
234023665.445009	162338.595339	-1422.504439
234035959.084350	162036.326764	-1422.531769
234048248.836955	161709.737159	-1421.926349
234060536.982962	161316.537825	-1420.482766
234072821.242371	160695.039786	-1417.873169
234085101.615253	160256.202721	-1415.681467
234097380.381748	160267.436418	-1414.884527
234109655.261852	160532.106400	-1414.982081
234121926.255636	160638.552586	-1414.758228
234134197.923310	160420.240234	-1413.417947
234146465.704803	159853.364171	-1410.633286
234158729.600185	159227.778732	-1407.380028
234170994.169664	158266.568818	-1403.563633
234183254.853171	156825.424747	-1399.114023
234195511.650775	155306.388341	-1395.138540
234207769.122685	153820.445697	-1391.613403
234220022.708831	152851.227310	-1389.742061
234232272.409282	152272.109685	-1388.982347
234244522.784248	151888.502423	-1388.830296
234256769.273659	151957.855225	-1390.184219
234269011.877582	152526.985100	-1392.879211
234281255.156227	153199.339388	-1395.476298
234293494.549526	153707.990381	-1397.143307
234305730.057548	154142.586330	-1397.970745
234317963.960430	154784.837796	-1398.407662
234330193.978172	155728.023358	-1398.819967
234342420.110846	156969.393096	-1399.477072
234354644.638590	158569.191615	-1400.667652
234366865.281402	160583.904107	-1402.736479
234379082.039353	162847.886027	-1405.267033
234391299.472652	165096.904965	-1407.416533
234403513.021228	167038.425535	-1408.668342
234415722.685151	168772.652928	-1410.705116
234427933.024631	170236.197832	-1415.669688
234440139.479596	171199.000448	-1425.018134
234452342.050117	171776.779497	-1440.911901
234464545.296402	172076.954958	-1464.269150
234476744.658381	172044.853301	-1493.728574
234488940.136123	171808.708217	-1526.764695
234501136.289839	171739.672877	-1560.505741
234513328.559458	172019.832461	-1591.270413
234525516.945048	172543.699354	-1615.611848
234537706.006818	173407.582951	-1632.631008
234549891.184701	174505.884220	-1642.927766
234562072.478764	175703.803991	-1647.863387
234574252.169145	176955.879567	-1649.031831
234586427.975846	178110.482357	-1647.824589
234598599.898937	179420.896491	-1646.382504
234610770.218556	180976.446189	-1645.863584
234622936.654701	181909.359330	-1644.110497
234635099.207444	181900.195425	-1640.447964
234647262.436993	182555.050912	-1639.462240
234659421.783277	184251.015591	-1641.827114
234671577.246367	186203.656066	-1645.213439
234683733.386471	187982.638230	-1648.594948
234695885.643520	189767.855325	-1652.624736
234708034.017582	191227.872087	-1656.443487
234720183.068868	191676.894055	-1657.613636
234732328.237305	191173.667972	-1655.916999
234744469.522964	190482.544767	-1653.814008
234756611.486055	189770.654908	-1651.938260
234768749.566506	188719.755137	-1649.149248
234780883.764388	187813.073258	-1646.744512
234793018.639909	188061.213359	-1647.546742
234805149.633000	189477.769383	-1651.566661
234817276.743729	191509.719079	-1657.154672
234829402.252236	193132.617452	-1661.211464
234841523.878520	193319.688986	-1660.595904
234853641.622652	192225.815823	-1655.700603
234865757.764771	190709.519125	-1649.342711
234877870.024875	189760.250150	-1644.790541
234889978.403034	190046.546348	-1644.321775
234902087.459458	191463.697499	-1647.456854
234914192.634076	193208.824490	-1651.459947
234926293.926957	194660.976934	-1654.517221
234938395.898312	195999.833129	-1657.313374
234950493.988069	197521.206262	-1661.060907
234962588.196297	198991.873005	-1665.356582
234974683.083208	200098.056201	-1668.935287
234986774.088728	200972.286787	-1671.856745
234998861.212929	201391.466301	-1673.678629
