,lat,lon,cluster
1248,-18.193749999999994,-111.78541666666666,86
1249,-18.193749999999994,-111.78125,86
1250,-18.193749999999994,-111.43125,9
1251,-18.193749999999994,-111.41875,9
1252,-18.193749999999994,-111.41458333333334,9
1253,-18.193749999999994,-111.41041666666666,9
1254,-18.193749999999994,-111.40625,9
1255,-18.193749999999994,-111.40208333333334,9
1256,-18.193749999999994,-111.39791666666667,9
1257,-18.193749999999994,-111.39375,9
1258,-18.193749999999994,-110.95625,47
1259,-18.193749999999994,-110.94375,47
1260,-18.193749999999994,-110.93125,47
1261,-18.193749999999994,-110.91875,91
1262,-18.193749999999994,-110.91458333333334,91
1263,-18.193749999999994,-110.91041666666666,91
1264,-18.193749999999994,-110.90625,91
1265,-18.193749999999994,-110.90208333333334,91
1266,-18.193749999999994,-110.89791666666667,91
1267,-18.193749999999994,-110.89375,91
1268,-18.193749999999994,-110.88125,61
1269,-18.193749999999994,-110.86875,61
1270,-18.193749999999994,-110.85625,61
1271,-18.18958333333333,-111.95625,38
1272,-18.18958333333333,-111.94375,42
1273,-18.18958333333333,-111.93125,42
1274,-18.18958333333333,-111.91875,42
1275,-18.18958333333333,-111.91458333333334,42
1276,-18.18958333333333,-111.91041666666666,42
1277,-18.18958333333333,-111.90625,42
1278,-18.18958333333333,-111.90208333333334,42
1279,-18.18958333333333,-111.89791666666667,42
1280,-18.18958333333333,-111.89375,42
1281,-18.18958333333333,-111.88125,42
1282,-18.18958333333333,-111.86875,59
1283,-18.18958333333333,-111.85625,59
1284,-18.18958333333333,-111.85208333333334,59
1285,-18.18958333333333,-111.84791666666666,59
1286,-18.18958333333333,-111.84375,59
1287,-18.18958333333333,-111.83958333333334,59
1288,-18.18958333333333,-111.83541666666667,59
1289,-18.18958333333333,-111.83125,59
1290,-18.18958333333333,-111.81875,59
1291,-18.18958333333333,-111.80625,86
1292,-18.18958333333333,-111.79375,86
1293,-18.18958333333333,-111.78958333333334,86
1294,-18.18958333333333,-111.46041666666667,82
1295,-18.18958333333333,-111.45625,82
1296,-18.18958333333333,-111.44375,82
1297,-18.18958333333333,-111.43125,9
1298,-18.18958333333333,-111.41875,9
1299,-18.18958333333333,-111.41458333333334,9
1300,-18.18958333333333,-111.41041666666666,9
1301,-18.18958333333333,-111.40625,9
1302,-18.18958333333333,-111.40208333333334,9
1303,-18.18958333333333,-111.39791666666667,9
1304,-18.18958333333333,-111.39375,9
1305,-18.18958333333333,-110.95625,47
1306,-18.18958333333333,-110.94375,47
1307,-18.18958333333333,-110.93125,47
1308,-18.18958333333333,-110.91875,91
1309,-18.18958333333333,-110.91458333333334,91
1310,-18.18958333333333,-110.91041666666666,91
1311,-18.18958333333333,-110.90625,91
1312,-18.18958333333333,-110.90208333333334,91
1313,-18.18958333333333,-110.89791666666667,91
1314,-18.18958333333333,-110.89375,91
1315,-18.18958333333333,-110.88125,61
1316,-18.18958333333333,-110.86875,61
1317,-18.18541666666667,-111.96041666666667,38
1318,-18.18541666666667,-111.95625,38
1319,-18.18541666666667,-111.94375,42
1320,-18.18541666666667,-111.93125,42
1321,-18.18541666666667,-111.91875,42
1322,-18.18541666666667,-111.91458333333334,42
1323,-18.18541666666667,-111.91041666666666,42
1324,-18.18541666666667,-111.90625,42
1325,-18.18541666666667,-111.90208333333334,42
1326,-18.18541666666667,-111.89791666666667,42
1327,-18.18541666666667,-111.89375,42
1328,-18.18541666666667,-111.88125,42
1329,-18.18541666666667,-111.86875,59
1330,-18.18541666666667,-111.85625,59
1331,-18.18541666666667,-111.85208333333334,59
1332,-18.18541666666667,-111.84791666666666,59
1333,-18.18541666666667,-111.84375,59
1334,-18.18541666666667,-111.83958333333334,59
1335,-18.18541666666667,-111.83541666666667,59
1336,-18.18541666666667,-111.83125,59
1337,-18.18541666666667,-111.81875,59
1338,-18.18541666666667,-111.80625,86
1339,-18.18541666666667,-111.46041666666667,82
1340,-18.18541666666667,-111.45625,82
1341,-18.18541666666667,-111.44375,82
1342,-18.18541666666667,-111.43125,9
1343,-18.18541666666667,-111.41875,9
1344,-18.18541666666667,-111.41458333333334,9
1345,-18.18541666666667,-111.41041666666666,9
1346,-18.18541666666667,-111.40625,9
1347,-18.18541666666667,-111.40208333333334,9
1348,-18.18541666666667,-111.39791666666667,9
1349,-18.18541666666667,-111.39375,9
1350,-18.18541666666667,-110.94375,47
1351,-18.18541666666667,-110.93125,47
1352,-18.18541666666667,-110.91875,91
1353,-18.18541666666667,-110.91458333333334,91
1354,-18.18541666666667,-110.91041666666666,91
1355,-18.18541666666667,-110.90625,91
1356,-18.18541666666667,-110.90208333333334,91
1357,-18.18541666666667,-110.89791666666667,91
1358,-18.18541666666667,-110.89375,91
1359,-18.18541666666667,-110.88125,91
1360,-18.18541666666667,-110.86875,61
1361,-18.17708333333333,-111.96458333333334,38
1362,-18.17708333333333,-111.96041666666667,38
1363,-18.17708333333333,-111.95625,38
1364,-18.17708333333333,-111.94375,38
1365,-18.17708333333333,-111.93125,42
1366,-18.17708333333333,-111.91875,42
1367,-18.17708333333333,-111.91458333333334,42
1368,-18.17708333333333,-111.91041666666666,42
1369,-18.17708333333333,-111.90625,42
1370,-18.17708333333333,-111.90208333333334,42
1371,-18.17708333333333,-111.89791666666667,42
1372,-18.17708333333333,-111.89375,42
1373,-18.17708333333333,-111.88125,42
1374,-18.17708333333333,-111.86875,59
1375,-18.17708333333333,-111.85625,59
1376,-18.17708333333333,-111.85208333333334,59
1377,-18.17708333333333,-111.84791666666666,59
1378,-18.17708333333333,-111.84375,59
1379,-18.17708333333333,-111.83958333333334,59
1380,-18.17708333333333,-111.83541666666667,59
1381,-18.17708333333333,-111.83125,59
1382,-18.17708333333333,-111.46875,82
1383,-18.17708333333333,-111.46458333333334,82
1384,-18.17708333333333,-111.46041666666667,82
1385,-18.17708333333333,-111.45625,82
1386,-18.17708333333333,-111.44375,82
1387,-18.17708333333333,-111.43125,9
1388,-18.17708333333333,-111.41875,9
1389,-18.17708333333333,-111.41458333333334,9
1390,-18.17708333333333,-111.41041666666666,9
1391,-18.17708333333333,-111.40625,9
1392,-18.17708333333333,-111.40208333333334,9
1393,-18.17708333333333,-111.39791666666667,9
1394,-18.17708333333333,-111.39375,9
1395,-18.17708333333333,-111.38125,9
1396,-18.17708333333333,-110.91875,91
1397,-18.17708333333333,-110.91458333333334,91
1398,-18.17708333333333,-110.91041666666666,91
1399,-18.17708333333333,-110.90625,91
1400,-18.17708333333333,-110.90208333333334,91
1401,-18.17708333333333,-110.89791666666667,91
1402,-18.17708333333333,-110.89375,91
1403,-18.17708333333333,-110.88125,91
1404,-18.17708333333333,-110.86875,61
1405,-18.172916666666666,-111.96458333333334,38
1406,-18.172916666666666,-111.96041666666667,38
1407,-18.172916666666666,-111.95625,38
1408,-18.172916666666666,-111.94375,38
1409,-18.172916666666666,-111.93125,42
1410,-18.172916666666666,-111.91875,42
1411,-18.172916666666666,-111.91458333333334,42
1412,-18.172916666666666,-111.91041666666666,42
1413,-18.172916666666666,-111.90625,42
1414,-18.172916666666666,-111.90208333333334,42
1415,-18.172916666666666,-111.89791666666667,42
1416,-18.172916666666666,-111.89375,42
1417,-18.172916666666666,-111.88125,42
1418,-18.172916666666666,-111.86875,59
1419,-18.172916666666666,-111.85625,59
1420,-18.172916666666666,-111.85208333333334,59
1421,-18.172916666666666,-111.84791666666666,59
1422,-18.172916666666666,-111.84375,59
1423,-18.172916666666666,-111.83958333333334,59
1424,-18.172916666666666,-111.83541666666667,59
1425,-18.172916666666666,-111.83125,59
1426,-18.172916666666666,-111.47291666666666,82
1427,-18.172916666666666,-111.46875,82
1428,-18.172916666666666,-111.46458333333334,82
1429,-18.172916666666666,-111.46041666666667,82
1430,-18.172916666666666,-111.45625,82
1431,-18.172916666666666,-111.44375,82
1432,-18.172916666666666,-111.43125,82
1433,-18.172916666666666,-111.41875,9
1434,-18.172916666666666,-111.41458333333334,9
1435,-18.172916666666666,-111.41041666666666,9
1436,-18.172916666666666,-111.40625,9
1437,-18.172916666666666,-111.40208333333334,9
1438,-18.172916666666666,-111.39791666666667,9
1439,-18.172916666666666,-111.39375,9
1440,-18.172916666666666,-110.91041666666666,91
1441,-18.172916666666666,-110.90625,91
1442,-18.172916666666666,-110.90208333333334,91
1443,-18.172916666666666,-110.89791666666667,91
1444,-18.172916666666666,-110.89375,91
1445,-18.172916666666666,-110.88125,91
1446,-18.168750000000003,-111.96875,38
1447,-18.168750000000003,-111.96458333333334,38
1448,-18.168750000000003,-111.96041666666667,38
1449,-18.168750000000003,-111.95625,38
1450,-18.168750000000003,-111.94375,38
1451,-18.168750000000003,-111.93125,87
1452,-18.168750000000003,-111.91875,87
1453,-18.168750000000003,-111.91458333333334,87
1454,-18.168750000000003,-111.91041666666666,87
1455,-18.168750000000003,-111.90625,87
1456,-18.168750000000003,-111.90208333333334,87
1457,-18.168750000000003,-111.89791666666667,87
1458,-18.168750000000003,-111.89375,87
1459,-18.168750000000003,-111.88125,87
1460,-18.168750000000003,-111.86875,59
1461,-18.168750000000003,-111.85625,59
1462,-18.168750000000003,-111.85208333333334,59
1463,-18.168750000000003,-111.84791666666666,59
1464,-18.168750000000003,-111.84375,59
1465,-18.168750000000003,-111.83958333333334,59
1466,-18.168750000000003,-111.48125,82
1467,-18.168750000000003,-111.47708333333334,82
1468,-18.168750000000003,-111.47291666666666,82
1469,-18.168750000000003,-111.46875,82
1470,-18.168750000000003,-111.46458333333334,82
1471,-18.168750000000003,-111.46041666666667,82
1472,-18.168750000000003,-111.45625,82
1473,-18.168750000000003,-111.44375,82
1474,-18.168750000000003,-111.43125,82
1475,-18.168750000000003,-111.41875,9
1476,-18.168750000000003,-111.41458333333334,9
1477,-18.168750000000003,-111.41041666666666,9
1478,-18.168750000000003,-111.40625,9
1479,-18.168750000000003,-111.40208333333334,9
1480,-18.16458333333334,-111.96875,38
1481,-18.16458333333334,-111.96458333333334,38
1482,-18.16458333333334,-111.96041666666667,38
1483,-18.16458333333334,-111.95625,38
1484,-18.16458333333334,-111.94375,38
1485,-18.16458333333334,-111.93125,87
1486,-18.16458333333334,-111.91875,87
1487,-18.16458333333334,-111.91458333333334,87
1488,-18.16458333333334,-111.91041666666666,87
1489,-18.16458333333334,-111.90625,87
1490,-18.16458333333334,-111.90208333333334,87
1491,-18.16458333333334,-111.89791666666667,87
1492,-18.16458333333334,-111.89375,87
1493,-18.16458333333334,-111.88125,87
1494,-18.16458333333334,-111.86875,59
1495,-18.16458333333334,-111.85625,59
1496,-18.16458333333334,-111.84375,59
1497,-18.16458333333334,-111.49375,82
1498,-18.16458333333334,-111.48125,82
1499,-18.16458333333334,-111.47708333333334,82
1500,-18.16458333333334,-111.47291666666666,82
1501,-18.16458333333334,-111.46875,82
1502,-18.16458333333334,-111.46458333333334,82
1503,-18.16458333333334,-111.46041666666667,82
1504,-18.16458333333334,-111.45625,82
1505,-18.16458333333334,-111.44375,82
1506,-18.16458333333334,-111.43125,82
1507,-18.16458333333334,-111.41875,9
1508,-18.16458333333334,-111.41458333333334,9
1509,-18.16458333333334,-111.41041666666666,9
1510,-18.160416666666663,-111.96875,38
1511,-18.160416666666663,-111.96458333333334,38
1512,-18.160416666666663,-111.96041666666667,38
1513,-18.160416666666663,-111.95625,38
1514,-18.160416666666663,-111.94375,38
1515,-18.160416666666663,-111.93125,87
1516,-18.160416666666663,-111.91875,87
1517,-18.160416666666663,-111.91458333333334,87
1518,-18.160416666666663,-111.91041666666666,87
1519,-18.160416666666663,-111.90625,87
1520,-18.160416666666663,-111.90208333333334,87
1521,-18.160416666666663,-111.89791666666667,87
1522,-18.160416666666663,-111.89375,87
1523,-18.160416666666663,-111.88125,87
1524,-18.160416666666663,-111.86875,59
1525,-18.160416666666663,-111.49375,82
1526,-18.160416666666663,-111.48125,82
1527,-18.160416666666663,-111.47708333333334,82
1528,-18.160416666666663,-111.45625,82
1529,-18.160416666666663,-111.44375,82
1530,-18.160416666666663,-111.43125,82
1531,-18.160416666666663,-111.41875,9
1532,-18.160416666666663,-111.41458333333334,9
1533,-18.15625,-111.96875,38
1534,-18.15625,-111.96458333333334,38
1535,-18.15625,-111.96041666666667,38
1536,-18.15625,-111.95625,38
1537,-18.15625,-111.94375,38
1538,-18.15625,-111.93125,87
1539,-18.15625,-111.91875,87
1540,-18.15625,-111.91458333333334,87
1541,-18.15625,-111.91041666666666,87
1542,-18.15625,-111.90625,87
1543,-18.15625,-111.90208333333334,87
1544,-18.15625,-111.89791666666667,87
1545,-18.15625,-111.89375,87
1546,-18.15625,-111.88125,87
1547,-18.15625,-111.86875,59
1548,-18.15625,-111.49375,82
1549,-18.15625,-111.48125,82
1550,-18.15625,-111.44375,82
1551,-18.15625,-111.43125,82
1552,-18.15625,-111.41875,9
1553,-18.152083333333337,-111.96875,38
1554,-18.152083333333337,-111.96458333333334,38
1555,-18.152083333333337,-111.96041666666667,38
1556,-18.152083333333337,-111.95625,38
1557,-18.152083333333337,-111.94375,38
1558,-18.152083333333337,-111.93125,87
1559,-18.152083333333337,-111.91875,87
1560,-18.152083333333337,-111.91458333333334,87
1561,-18.152083333333337,-111.91041666666666,87
1562,-18.152083333333337,-111.90625,87
1563,-18.152083333333337,-111.90208333333334,87
1564,-18.152083333333337,-111.89791666666667,87
1565,-18.152083333333337,-111.89375,87
1566,-18.152083333333337,-111.88125,87
1567,-18.152083333333337,-111.49375,82
1568,-18.152083333333337,-111.48125,82
1569,-18.152083333333337,-111.44375,82
1570,-18.152083333333337,-111.43125,82
1571,-18.147916666666674,-111.97291666666666,38
1572,-18.147916666666674,-111.96875,38
1573,-18.147916666666674,-111.96458333333334,38
1574,-18.147916666666674,-111.96041666666667,38
1575,-18.147916666666674,-111.95625,38
1576,-18.147916666666674,-111.94375,38
1577,-18.147916666666674,-111.93125,87
1578,-18.147916666666674,-111.91875,87
1579,-18.147916666666674,-111.91458333333334,87
1580,-18.147916666666674,-111.91041666666666,87
1581,-18.147916666666674,-111.90625,87
1582,-18.147916666666674,-111.90208333333334,87
1583,-18.147916666666674,-111.89791666666667,87
1584,-18.147916666666674,-111.89375,87
1585,-18.147916666666674,-111.48125,82
1586,-18.147916666666674,-111.44375,82
1587,-18.147916666666674,-111.43125,82
1588,-18.13541666666667,-111.98125,38
1589,-18.13541666666667,-111.97708333333334,38
1590,-18.13541666666667,-111.97291666666666,38
1591,-18.13541666666667,-111.96875,38
1592,-18.13541666666667,-111.96458333333334,38
1593,-18.13541666666667,-111.96041666666667,38
1594,-18.13541666666667,-111.95625,38
1595,-18.13541666666667,-111.94375,38
1596,-18.13541666666667,-111.93125,87
1597,-18.13541666666667,-111.91875,87
1598,-18.13541666666667,-111.91458333333334,87
1599,-18.13541666666667,-111.91041666666666,87
1600,-18.13541666666667,-111.90625,87
1601,-18.13541666666667,-111.90208333333334,87
1602,-18.13541666666667,-111.89791666666667,87
1603,-18.131249999999994,-111.98125,38
1604,-18.131249999999994,-111.97708333333334,38
1605,-18.131249999999994,-111.97291666666666,38
1606,-18.131249999999994,-111.96875,38
1607,-18.131249999999994,-111.96458333333334,38
1608,-18.131249999999994,-111.96041666666667,38
1609,-18.131249999999994,-111.95625,38
1610,-18.131249999999994,-111.94375,38
1611,-18.131249999999994,-111.93125,87
1612,-18.131249999999994,-111.91875,87
1613,-18.131249999999994,-111.91458333333334,87
1614,-18.131249999999994,-111.91041666666666,87
1615,-18.131249999999994,-111.90625,87
1616,-18.12708333333333,-111.97291666666666,38
1617,-18.12708333333333,-111.96875,38
1618,-18.12708333333333,-111.96458333333334,38
1619,-18.12708333333333,-111.96041666666667,38
1620,-18.12708333333333,-111.95625,38
1621,-18.12708333333333,-111.94375,38
1622,-18.12708333333333,-111.93125,87
1623,-18.12708333333333,-111.91875,87
1624,-18.12708333333333,-111.91458333333334,87
1625,-18.12291666666667,-111.96458333333334,38
1626,-18.12291666666667,-111.96041666666667,38
1627,-18.12291666666667,-111.95625,38
1628,-18.12291666666667,-111.94375,38
1629,-18.12291666666667,-111.93125,87
1630,-18.07291666666667,-112.35625,16
1631,-18.07291666666667,-112.34791666666666,16
1632,-18.07291666666667,-112.34375,16
1633,-18.07291666666667,-112.33958333333334,16
1634,-18.07291666666667,-112.33541666666667,16
1635,-18.068749999999994,-112.35625,16
1636,-18.068749999999994,-112.35208333333334,16
1637,-18.068749999999994,-112.34791666666666,16
1638,-18.068749999999994,-112.34375,16
1639,-18.068749999999994,-112.33958333333334,16
1640,-18.068749999999994,-112.33541666666667,16
1641,-18.068749999999994,-112.33125,16
1642,-18.06458333333333,-112.72291666666666,56
1643,-18.06458333333333,-112.71875,56
1644,-18.06458333333333,-112.68125,34
1645,-18.06458333333333,-112.66875,34
1646,-18.06458333333333,-112.66458333333334,34
1647,-18.06458333333333,-112.66041666666666,34
1648,-18.06458333333333,-112.65625,34
1649,-18.06458333333333,-112.65208333333334,34
1650,-18.06458333333333,-112.64791666666667,34
1651,-18.06458333333333,-112.35625,16
1652,-18.06458333333333,-112.35208333333334,16
1653,-18.06458333333333,-112.34791666666666,16
1654,-18.06458333333333,-112.34375,16
1655,-18.06458333333333,-112.33958333333334,16
1656,-18.06458333333333,-112.33541666666667,16
1657,-18.06458333333333,-112.33125,16
1658,-18.06041666666667,-112.72708333333334,56
1659,-18.06041666666667,-112.72291666666666,56
1660,-18.06041666666667,-112.71875,56
1661,-18.06041666666667,-112.71458333333334,56
1662,-18.06041666666667,-112.71041666666667,56
1663,-18.06041666666667,-112.68125,34
1664,-18.06041666666667,-112.66875,34
1665,-18.06041666666667,-112.66458333333334,34
1666,-18.06041666666667,-112.66041666666666,34
1667,-18.06041666666667,-112.65625,34
1668,-18.06041666666667,-112.65208333333334,34
1669,-18.06041666666667,-112.64791666666667,34
1670,-18.06041666666667,-112.64375,34
1671,-18.06041666666667,-112.35625,16
1672,-18.06041666666667,-112.35208333333334,16
1673,-18.06041666666667,-112.34791666666666,16
1674,-18.06041666666667,-112.34375,16
1675,-18.06041666666667,-112.33958333333334,16
1676,-18.06041666666667,-112.33541666666667,16
1677,-18.06041666666667,-112.33125,16
1678,-18.05208333333333,-112.72708333333334,56
1679,-18.05208333333333,-112.72291666666666,56
1680,-18.05208333333333,-112.71875,56
1681,-18.05208333333333,-112.71458333333334,56
1682,-18.05208333333333,-112.71041666666667,56
1683,-18.05208333333333,-112.70625,56
1684,-18.05208333333333,-112.68125,34
1685,-18.05208333333333,-112.66875,34
1686,-18.05208333333333,-112.66458333333334,34
1687,-18.05208333333333,-112.66041666666666,34
1688,-18.05208333333333,-112.65625,34
1689,-18.05208333333333,-112.65208333333334,34
1690,-18.05208333333333,-112.64791666666667,34
1691,-18.05208333333333,-112.64375,34
1692,-18.05208333333333,-112.36875,16
1693,-18.05208333333333,-112.35625,16
1694,-18.05208333333333,-112.35208333333334,16
1695,-18.05208333333333,-112.34791666666666,16
1696,-18.05208333333333,-112.34375,16
1697,-18.05208333333333,-112.33958333333334,16
1698,-18.05208333333333,-112.33541666666667,16
1699,-18.05208333333333,-112.33125,16
1700,-18.05208333333333,-112.31875,16
1701,-18.047916666666666,-112.72708333333334,56
1702,-18.047916666666666,-112.72291666666666,56
1703,-18.047916666666666,-112.71875,56
1704,-18.047916666666666,-112.71458333333334,56
1705,-18.047916666666666,-112.71041666666667,56
1706,-18.047916666666666,-112.70625,56
1707,-18.047916666666666,-112.66875,34
1708,-18.047916666666666,-112.66458333333334,34
1709,-18.047916666666666,-112.66041666666666,34
1710,-18.047916666666666,-112.65625,34
1711,-18.047916666666666,-112.65208333333334,34
1712,-18.047916666666666,-112.64791666666667,34
1713,-18.047916666666666,-112.64375,34
1714,-18.047916666666666,-112.63125,34
1715,-18.047916666666666,-112.36875,16
1716,-18.047916666666666,-112.35625,16
1717,-18.047916666666666,-112.35208333333334,16
1718,-18.047916666666666,-112.34791666666666,16
1719,-18.047916666666666,-112.34375,16
1720,-18.047916666666666,-112.33958333333334,16
1721,-18.047916666666666,-112.33541666666667,16
1722,-18.047916666666666,-112.33125,16
1723,-18.047916666666666,-112.31875,16
1724,-18.043750000000003,-112.72708333333334,56
1725,-18.043750000000003,-112.72291666666666,56
1726,-18.043750000000003,-112.71875,56
1727,-18.043750000000003,-112.71458333333334,56
1728,-18.043750000000003,-112.71041666666667,56
1729,-18.043750000000003,-112.70625,56
1730,-18.043750000000003,-112.66875,34
1731,-18.043750000000003,-112.66458333333334,34
1732,-18.043750000000003,-112.66041666666666,34
1733,-18.043750000000003,-112.65625,34
1734,-18.043750000000003,-112.65208333333334,34
1735,-18.043750000000003,-112.64791666666667,34
1736,-18.043750000000003,-112.64375,34
1737,-18.043750000000003,-112.63125,34
1738,-18.043750000000003,-112.36875,16
1739,-18.043750000000003,-112.35625,16
1740,-18.043750000000003,-112.35208333333334,16
1741,-18.043750000000003,-112.34791666666666,16
1742,-18.043750000000003,-112.34375,16
1743,-18.043750000000003,-112.33958333333334,16
1744,-18.043750000000003,-112.33541666666667,16
1745,-18.043750000000003,-112.33125,16
1746,-18.03958333333334,-112.73125,56
1747,-18.03958333333334,-112.72708333333334,56
1748,-18.03958333333334,-112.72291666666666,56
1749,-18.03958333333334,-112.71875,56
1750,-18.03958333333334,-112.71458333333334,56
1751,-18.03958333333334,-112.71041666666667,56
1752,-18.03958333333334,-112.70625,56
1753,-18.03958333333334,-112.66875,34
1754,-18.03958333333334,-112.66458333333334,34
1755,-18.03958333333334,-112.66041666666666,34
1756,-18.03958333333334,-112.65625,34
1757,-18.03958333333334,-112.65208333333334,34
1758,-18.03958333333334,-112.64791666666667,34
1759,-18.03958333333334,-112.64375,34
1760,-18.03958333333334,-112.63125,34
1761,-18.03958333333334,-112.35625,16
1762,-18.03958333333334,-112.35208333333334,16
1763,-18.03958333333334,-112.34791666666666,16
1764,-18.03958333333334,-112.34375,16
1765,-18.03958333333334,-112.33958333333334,16
1766,-18.03958333333334,-112.33541666666667,16
1767,-18.03958333333334,-112.33125,16
1768,-18.035416666666663,-112.73125,56
1769,-18.035416666666663,-112.72708333333334,56
1770,-18.035416666666663,-112.72291666666666,56
1771,-18.035416666666663,-112.71875,56
1772,-18.035416666666663,-112.71458333333334,56
1773,-18.035416666666663,-112.71041666666667,56
1774,-18.035416666666663,-112.70625,56
1775,-18.035416666666663,-112.66875,34
1776,-18.035416666666663,-112.66458333333334,34
1777,-18.035416666666663,-112.66041666666666,34
1778,-18.035416666666663,-112.65625,34
1779,-18.035416666666663,-112.65208333333334,34
1780,-18.035416666666663,-112.64791666666667,34
1781,-18.035416666666663,-112.64375,34
1782,-18.035416666666663,-112.35625,16
1783,-18.035416666666663,-112.35208333333334,16
1784,-18.035416666666663,-112.34791666666666,16
1785,-18.035416666666663,-112.34375,16
1786,-18.035416666666663,-112.33958333333334,16
1787,-18.035416666666663,-112.33541666666667,16
1788,-18.035416666666663,-112.33125,16
1789,-18.035416666666663,-111.68125,72
1790,-18.035416666666663,-111.66875,19
1791,-18.035416666666663,-111.66458333333334,19
1792,-18.035416666666663,-111.66041666666666,19
1793,-18.035416666666663,-111.65625,19
1794,-18.035416666666663,-111.65208333333334,19
1795,-18.035416666666663,-111.64791666666667,19
1796,-18.03125,-112.73125,56
1797,-18.03125,-112.72708333333334,56
1798,-18.03125,-112.72291666666666,56
1799,-18.03125,-112.71875,56
1800,-18.03125,-112.71458333333334,56
1801,-18.03125,-112.71041666666667,56
1802,-18.03125,-112.70625,56
1803,-18.03125,-112.66875,34
1804,-18.03125,-112.66458333333334,34
1805,-18.03125,-112.66041666666666,34
1806,-18.03125,-112.65625,34
1807,-18.03125,-112.65208333333334,34
1808,-18.03125,-112.64791666666667,34
1809,-18.03125,-112.64375,34
1810,-18.03125,-112.35208333333334,16
1811,-18.03125,-112.34791666666666,16
1812,-18.03125,-112.34375,16
1813,-18.03125,-112.33958333333334,16
1814,-18.03125,-112.33541666666667,16
1815,-18.03125,-111.69375,72
1816,-18.03125,-111.68125,72
1817,-18.03125,-111.66875,19
1818,-18.03125,-111.66458333333334,19
1819,-18.03125,-111.66041666666666,19
1820,-18.03125,-111.65625,19
1821,-18.03125,-111.65208333333334,19
1822,-18.03125,-111.64791666666667,19
1823,-18.03125,-111.64375,19
1824,-18.03125,-111.63125,19
1825,-18.027083333333337,-112.72708333333334,56
1826,-18.027083333333337,-112.72291666666666,56
1827,-18.027083333333337,-112.71875,56
1828,-18.027083333333337,-112.71458333333334,56
1829,-18.027083333333337,-112.71041666666667,56
1830,-18.027083333333337,-112.70625,56
1831,-18.027083333333337,-112.66875,34
1832,-18.027083333333337,-112.66458333333334,34
1833,-18.027083333333337,-112.66041666666666,34
1834,-18.027083333333337,-112.65625,34
1835,-18.027083333333337,-112.65208333333334,34
1836,-18.027083333333337,-112.64791666666667,34
1837,-18.027083333333337,-112.64375,34
1838,-18.027083333333337,-111.96041666666667,14
1839,-18.027083333333337,-111.69375,72
1840,-18.027083333333337,-111.68125,72
1841,-18.027083333333337,-111.66875,19
1842,-18.027083333333337,-111.66458333333334,19
1843,-18.027083333333337,-111.66041666666666,19
1844,-18.027083333333337,-111.65625,19
1845,-18.027083333333337,-111.65208333333334,19
1846,-18.027083333333337,-111.64791666666667,19
1847,-18.027083333333337,-111.64375,19
1848,-18.027083333333337,-111.63125,19
1849,-18.022916666666674,-112.72708333333334,56
1850,-18.022916666666674,-112.72291666666666,56
1851,-18.022916666666674,-112.71875,56
1852,-18.022916666666674,-112.71458333333334,56
1853,-18.022916666666674,-112.71041666666667,56
1854,-18.022916666666674,-112.70625,56
1855,-18.022916666666674,-112.66458333333334,34
1856,-18.022916666666674,-112.66041666666666,34
1857,-18.022916666666674,-112.65625,34
1858,-18.022916666666674,-112.65208333333334,34
1859,-18.022916666666674,-112.64791666666667,34
1860,-18.022916666666674,-112.64375,34
1861,-18.022916666666674,-111.96875,14
1862,-18.022916666666674,-111.96458333333334,14
1863,-18.022916666666674,-111.96041666666667,14
1864,-18.022916666666674,-111.95625,14
1865,-18.022916666666674,-111.69375,72
1866,-18.022916666666674,-111.68125,72
1867,-18.022916666666674,-111.66875,19
1868,-18.022916666666674,-111.66458333333334,19
1869,-18.022916666666674,-111.66041666666666,19
1870,-18.022916666666674,-111.65625,19
1871,-18.022916666666674,-111.65208333333334,19
1872,-18.022916666666674,-111.64791666666667,19
1873,-18.022916666666674,-111.64375,19
1874,-18.022916666666674,-111.63125,19
1875,-18.01041666666667,-112.71875,56
1876,-18.01041666666667,-112.71458333333334,56
1877,-18.01041666666667,-112.71041666666667,56
1878,-18.01041666666667,-112.01875,14
1879,-18.01041666666667,-112.00625,14
1880,-18.01041666666667,-111.99375,14
1881,-18.01041666666667,-111.98125,14
1882,-18.01041666666667,-111.97708333333334,14
1883,-18.01041666666667,-111.97291666666666,14
1884,-18.01041666666667,-111.96875,14
1885,-18.01041666666667,-111.96458333333334,14
1886,-18.01041666666667,-111.96041666666667,14
1887,-18.01041666666667,-111.95625,14
1888,-18.01041666666667,-111.71458333333334,72
1889,-18.01041666666667,-111.71041666666667,72
1890,-18.01041666666667,-111.70625,72
1891,-18.01041666666667,-111.69375,72
1892,-18.01041666666667,-111.68125,72
1893,-18.01041666666667,-111.66875,19
1894,-18.01041666666667,-111.66458333333334,19
1895,-18.01041666666667,-111.66041666666666,19
1896,-18.01041666666667,-111.65625,19
1897,-18.01041666666667,-111.65208333333334,19
1898,-18.01041666666667,-111.64791666666667,19
1899,-18.01041666666667,-111.64375,19
1900,-18.01041666666667,-111.63125,19
1901,-18.01041666666667,-111.61875,19
1902,-18.006249999999994,-112.01875,14
1903,-18.006249999999994,-112.00625,14
1904,-18.006249999999994,-111.99375,14
1905,-18.006249999999994,-111.98125,14
1906,-18.006249999999994,-111.97708333333334,14
1907,-18.006249999999994,-111.97291666666666,14
